0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	34	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	35	65	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	36	66	95	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	37	67	96	124	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	38	68	97	125	152	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	39	69	98	126	153	179	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	40	70	99	127	154	180	205	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	41	71	100	128	155	181	206	230	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	42	72	101	129	156	182	207	231	254	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	43	73	102	130	157	183	208	232	255	277	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	44	74	103	131	158	184	209	233	256	278	299	319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	45	75	104	132	159	185	210	234	257	279	300	320	339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	46	76	105	133	160	186	211	235	258	280	301	321	340	358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	47	77	106	134	161	187	212	236	259	281	302	322	341	359	376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17	48	78	107	135	162	188	213	237	260	282	303	323	342	360	377	393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	49	79	108	136	163	189	214	238	261	283	304	324	343	361	378	394	409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19	50	80	109	137	164	190	215	239	262	284	305	325	344	362	379	395	410	424	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	51	81	110	138	165	191	216	240	263	285	306	326	345	363	380	396	411	425	438	0	0	0	0	0	0	0	0	0	0	0	0	0
21	52	82	111	139	166	192	217	241	264	286	307	327	346	364	381	397	412	426	439	451	0	0	0	0	0	0	0	0	0	0	0	0
22	53	83	112	140	167	193	218	242	265	287	308	328	347	365	382	398	413	427	440	452	463	0	0	0	0	0	0	0	0	0	0	0
23	54	84	113	141	168	194	219	243	266	288	309	329	348	366	383	399	414	428	441	453	464	474	0	0	0	0	0	0	0	0	0	0
24	55	85	114	142	169	195	220	244	267	289	310	330	349	367	384	400	415	429	442	454	465	475	484	0	0	0	0	0	0	0	0	0
25	56	86	115	143	170	196	221	245	268	290	311	331	350	368	385	401	416	430	443	455	466	476	485	493	0	0	0	0	0	0	0	0
26	57	87	116	144	171	197	222	246	269	291	312	332	351	369	386	402	417	431	444	456	467	477	486	494	501	0	0	0	0	0	0	0
27	58	88	117	145	172	198	223	247	270	292	313	333	352	370	387	403	418	432	445	457	468	478	487	495	502	508	0	0	0	0	0	0
28	59	89	118	146	173	199	224	248	271	293	314	334	353	371	388	404	419	433	446	458	469	479	488	496	503	509	514	0	0	0	0	0
29	60	90	119	147	174	200	225	249	272	294	315	335	354	372	389	405	420	434	447	459	470	480	489	497	504	510	515	519	0	0	0	0
30	61	91	120	148	175	201	226	250	273	295	316	336	355	373	390	406	421	435	448	460	471	481	490	498	505	511	516	520	523	0	0	0
31	62	92	121	149	176	202	227	251	274	296	317	337	356	374	391	407	422	436	449	461	472	482	491	499	506	512	517	521	524	526	0	0
32	63	93	122	150	177	203	228	252	275	297	318	338	357	375	392	408	423	437	450	462	473	483	492	500	507	513	518	522	525	527	528	0
